variant,run,seconds,evaluations,length_avg,length_max,length_min,length_sum,plan_count
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,3.125,800,40.9,43.0,36.0,4090.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,3.274,900,41.08,43.0,36.0,4108.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,3.431,1000,40.11,43.0,36.0,4011.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,3.585,1100,38.92,43.0,35.0,3892.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,3.739,1200,39.48,43.0,35.0,3948.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,3.89,1300,39.28,43.0,35.0,3928.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,4.035,1400,38.89,43.0,35.0,3889.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,4.186,1500,38.28,43.0,34.0,3828.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,4.343,1600,37.38,43.0,33.0,3738.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,4.48,1700,37.57,43.0,33.0,3757.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,4.643,1800,38.45,43.0,33.0,3845.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,4.787,1900,38.79,44.0,33.0,3879.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,4.936,2000,38.21,42.0,33.0,3821.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,5.092,2100,37.39,42.0,33.0,3739.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,5.232,2200,37.76,42.0,31.0,3776.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,5.429,2300,37.61,42.0,31.0,3761.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,5.593,2400,36.7,43.0,31.0,3670.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,5.751,2500,37.27,42.0,31.0,3727.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,5.896,2600,37.87,42.0,31.0,3787.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,6.045,2700,37.66,42.0,30.0,3766.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,6.202,2800,36.56,42.0,30.0,3656.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,6.333,2900,35.4,42.0,30.0,3540.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,6.465,3000,34.73,42.0,30.0,3473.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,6.62,3100,35.38,43.0,30.0,3538.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,6.756,3200,35.9,43.0,30.0,3590.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,6.908,3300,35.7,43.0,30.0,3570.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,7.053,3400,36.67,43.0,30.0,3667.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,7.194,3500,37.03,43.0,30.0,3703.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,7.329,3600,38.65,43.0,30.0,3865.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,7.486,3700,38.66,42.0,30.0,3866.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,7.647,3800,38.77,42.0,30.0,3877.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,7.806,3900,38.67,42.0,29.0,3867.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,7.951,4000,38.91,42.0,29.0,3891.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,8.129,4100,38.93,42.0,29.0,3893.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,8.282,4200,38.96,43.0,29.0,3896.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,8.45,4300,38.19,43.0,29.0,3819.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,8.597,4400,37.38,43.0,29.0,3738.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,8.736,4500,35.95,43.0,29.0,3595.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,8.874,4600,34.89,43.0,29.0,3489.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,9.006,4700,34.42,43.0,27.0,3442.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,9.153,4800,34.07,42.0,27.0,3407.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,9.272,4900,35.62,42.0,27.0,3562.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,9.395,5000,35.41,42.0,27.0,3541.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,9.538,5100,35.69,42.0,27.0,3569.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,9.676,5200,35.64,42.0,27.0,3564.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,9.821,5300,34.97,42.0,27.0,3497.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,9.96,5400,34.85,42.0,27.0,3485.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,10.095,5500,35.99,42.0,27.0,3599.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,10.242,5600,34.51,42.0,27.0,3451.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,10.383,5700,36.45,42.0,27.0,3645.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,10.529,5800,36.06,42.0,26.0,3606.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,10.667,5900,36.04,42.0,26.0,3604.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,10.807,6000,35.16,42.0,26.0,3516.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,10.94,6100,34.78,43.0,26.0,3478.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,11.073,6200,33.97,43.0,26.0,3397.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,11.213,6300,32.9,43.0,25.0,3290.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,11.339,6400,32.84,43.0,25.0,3284.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,11.465,6500,33.39,43.0,25.0,3339.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,11.595,6600,33.04,43.0,25.0,3304.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,11.716,6700,32.84,43.0,25.0,3284.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,11.835,6800,31.74,43.0,25.0,3174.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,11.971,6900,33.66,43.0,25.0,3366.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,12.1,7000,34.2,43.0,25.0,3420.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,12.246,7100,33.56,43.0,25.0,3356.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,12.369,7200,33.56,43.0,25.0,3356.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,12.494,7300,33.77,43.0,25.0,3377.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,12.637,7400,34.78,43.0,25.0,3478.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,12.788,7500,35.14,43.0,25.0,3514.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,12.92,7600,31.61,43.0,25.0,3161.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,13.044,7700,30.2,43.0,25.0,3020.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,13.154,7800,30.98,43.0,25.0,3098.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,13.291,7900,31.1,43.0,25.0,3110.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,13.406,8000,30.75,43.0,25.0,3075.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,13.521,8100,32.07,43.0,25.0,3207.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,13.646,8200,31.76,43.0,25.0,3176.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,13.77,8300,30.92,43.0,25.0,3092.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,13.889,8400,30.21,43.0,25.0,3021.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.008,8500,29.57,37.0,25.0,2957.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.123,8600,32.01,37.0,24.0,3201.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.246,8700,31.73,38.0,24.0,3173.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.374,8800,30.81,38.0,24.0,3081.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.502,8900,31.13,38.0,24.0,3113.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.623,9000,30.46,38.0,24.0,3046.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.736,9100,30.51,38.0,24.0,3051.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.856,9200,30.51,38.0,24.0,3051.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,14.971,9300,30.73,38.0,24.0,3073.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,15.094,9400,30.73,38.0,24.0,3073.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,15.209,9500,30.73,38.0,24.0,3073.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,15.315,9600,30.73,38.0,24.0,3073.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,15.438,9700,30.67,38.0,24.0,3067.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,15.563,9800,30.67,38.0,24.0,3067.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,15.706,9900,30.67,38.0,24.0,3067.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",17,15.816,10000,30.79,38.0,24.0,3079.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,0.854,100,184.0,200.0,40.0,18400.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,1.67,200,143.6,200.0,39.0,14360.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,2.165,300,79.47,200.0,38.0,7947.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,2.45,400,42.02,58.0,38.0,4202.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,2.645,500,39.81,40.0,37.0,3981.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,2.804,600,39.67,40.0,37.0,3967.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,2.954,700,39.5,41.0,37.0,3950.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,3.094,800,39.02,41.0,36.0,3902.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,3.239,900,38.71,41.0,36.0,3871.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,3.376,1000,38.82,40.0,36.0,3882.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,3.522,1100,38.63,40.0,36.0,3863.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,3.668,1200,38.27,40.0,35.0,3827.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,3.813,1300,37.39,40.0,35.0,3739.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,3.942,1400,37.48,39.0,35.0,3748.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,4.081,1500,38.1,39.0,35.0,3810.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,4.234,1600,38.13,39.0,35.0,3813.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,4.376,1700,37.89,39.0,35.0,3789.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,4.552,1800,37.77,39.0,35.0,3777.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,4.717,1900,37.72,39.0,35.0,3772.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,4.86,2000,37.6,39.0,35.0,3760.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,4.999,2100,37.04,39.0,35.0,3704.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,5.139,2200,36.73,39.0,34.0,3673.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,5.272,2300,35.79,39.0,34.0,3579.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,5.415,2400,35.93,40.0,34.0,3593.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,5.535,2500,35.53,38.0,34.0,3553.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,5.668,2600,35.79,38.0,33.0,3579.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,5.804,2700,35.37,38.0,33.0,3537.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,5.935,2800,34.47,38.0,33.0,3447.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,6.057,2900,34.41,38.0,32.0,3441.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,6.192,3000,34.12,38.0,32.0,3412.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,6.317,3100,34.43,38.0,32.0,3443.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,6.448,3200,34.29,38.0,32.0,3429.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,6.627,3300,33.8,37.0,31.0,3380.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,6.755,3400,33.71,37.0,31.0,3371.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,6.879,3500,34.17,37.0,31.0,3417.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,7.006,3600,34.01,37.0,31.0,3401.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,7.128,3700,34.06,37.0,31.0,3406.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,7.263,3800,34.3,38.0,31.0,3430.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,7.394,3900,34.07,38.0,31.0,3407.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,7.522,4000,34.36,38.0,31.0,3436.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,7.646,4100,35.14,39.0,31.0,3514.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,7.77,4200,35.0,39.0,31.0,3500.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,7.91,4300,34.81,38.0,30.0,3481.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,8.041,4400,34.86,38.0,30.0,3486.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,8.16,4500,35.01,38.0,29.0,3501.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,8.297,4600,35.01,38.0,29.0,3501.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,8.433,4700,35.03,38.0,29.0,3503.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,8.62,4800,35.66,38.0,29.0,3566.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,8.757,4900,35.37,38.0,29.0,3537.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,8.892,5000,34.83,38.0,29.0,3483.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.021,5100,33.75,38.0,29.0,3375.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.147,5200,32.59,38.0,29.0,3259.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.273,5300,33.46,38.0,29.0,3346.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.398,5400,32.95,37.0,29.0,3295.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.517,5500,33.27,37.0,28.0,3327.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.634,5600,32.58,38.0,28.0,3258.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.752,5700,33.12,37.0,28.0,3312.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.878,5800,33.12,37.0,28.0,3312.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,9.994,5900,33.58,37.0,28.0,3358.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,10.134,6000,33.47,37.0,28.0,3347.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,10.256,6100,33.61,37.0,28.0,3361.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,10.378,6200,33.7,35.0,28.0,3370.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,10.553,6300,33.69,35.0,27.0,3369.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,10.684,6400,33.75,35.0,27.0,3375.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,10.811,6500,33.75,35.0,27.0,3375.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,10.954,6600,33.75,35.0,27.0,3375.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.09,6700,33.57,35.0,27.0,3357.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.213,6800,33.23,35.0,27.0,3323.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.333,6900,32.45,36.0,27.0,3245.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.464,7000,31.17,36.0,26.0,3117.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.58,7100,30.51,35.0,26.0,3051.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.694,7200,29.44,35.0,26.0,2944.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.795,7300,27.5,35.0,26.0,2750.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.898,7400,27.33,35.0,25.0,2733.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,11.995,7500,27.51,35.0,25.0,2751.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.11,7600,27.39,35.0,25.0,2739.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.213,7700,26.48,35.0,25.0,2648.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.31,7800,26.48,35.0,25.0,2648.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.45,7900,26.48,35.0,25.0,2648.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.555,8000,26.54,35.0,25.0,2654.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.658,8100,27.04,35.0,25.0,2704.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.758,8200,27.82,35.0,25.0,2782.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.866,8300,28.42,35.0,24.0,2842.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,12.971,8400,27.98,35.0,24.0,2798.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.077,8500,28.87,36.0,23.0,2887.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.183,8600,29.5,36.0,23.0,2950.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.295,8700,29.9,36.0,23.0,2990.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.412,8800,28.96,36.0,23.0,2896.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.518,8900,28.76,36.0,23.0,2876.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.629,9000,28.76,36.0,23.0,2876.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.743,9100,28.87,37.0,23.0,2887.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.856,9200,29.41,37.0,23.0,2941.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,13.973,9300,29.41,37.0,23.0,2941.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,14.086,9400,29.4,37.0,23.0,2940.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,14.198,9500,27.36,37.0,23.0,2736.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,14.298,9600,27.36,37.0,23.0,2736.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,14.446,9700,26.73,37.0,23.0,2673.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,14.559,9800,26.73,37.0,23.0,2673.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,14.666,9900,26.73,37.0,23.0,2673.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",18,14.769,10000,27.26,37.0,23.0,2726.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,0.762,100,184.6,200.0,46.0,18460.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,1.588,200,142.55,200.0,46.0,14255.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,2.162,300,77.34,200.0,45.0,7734.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,2.442,400,46.44,55.0,45.0,4644.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,2.613,500,45.99,48.0,45.0,4599.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,2.787,600,45.98,48.0,45.0,4598.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,2.953,700,45.82,48.0,44.0,4582.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,3.116,800,45.51,48.0,44.0,4551.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,3.315,900,45.08,47.0,44.0,4508.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,3.493,1000,44.94,46.0,43.0,4494.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,3.666,1100,44.94,46.0,43.0,4494.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,3.844,1200,44.86,46.0,43.0,4486.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,4.002,1300,44.71,47.0,43.0,4471.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,4.162,1400,44.44,47.0,43.0,4444.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,4.335,1500,44.31,47.0,42.0,4431.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,4.485,1600,43.47,46.0,42.0,4347.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,4.646,1700,43.36,46.0,41.0,4336.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,4.803,1800,43.47,46.0,41.0,4347.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,4.998,1900,43.89,46.0,41.0,4389.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,5.18,2000,43.55,46.0,41.0,4355.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,5.343,2100,43.4,47.0,41.0,4340.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,5.493,2200,42.74,47.0,41.0,4274.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,5.654,2300,42.42,47.0,40.0,4242.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,5.803,2400,42.11,47.0,40.0,4211.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,5.966,2500,41.57,47.0,40.0,4157.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,6.105,2600,41.11,47.0,39.0,4111.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,6.26,2700,41.1,47.0,39.0,4110.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",19,6.427,2800,41.12,47.0,39.0,4112.0,100
